Time	1	RunningTime	-1	Rank	-1	Lap	0	Points	0.00
Time	1	RunningTime	-1	Rank	-1	Lap	0	Points	0.00
Time	1	RunningTime	-1	Rank	-1	Lap	0	Points	0.00
Time	1	RunningTime	-1	Rank	-1	Lap	0	Points	0.00
Time	1	RunningTime	-1	Rank	-1	Lap	0	Points	0.00
Time	1	RunningTime	-1	Rank	-1	Lap	0	Points	0.00
Time	1	RunningTime	-1	Rank	-1	Lap	0	Points	0.00
Time	1	RunningTime	-1	Rank	-1	Lap	0	Points	0.00
Time	1	RunningTime	-1	Rank	-1	Lap	0	Points	0.00
Time	1	RunningTime	-1	Rank	-1	Lap	0	Points	0.00
Time	1	RunningTime	-1	Rank	-1	Lap	0	Points	0.00
Time	1	RunningTime	-1	Rank	-1	Lap	0	Points	0.00
Time	1	RunningTime	-1	Rank	-1	Lap	0	Points	0.00
Time	1	RunningTime	-1	Rank	-1	Lap	0	Points	0.00
Time	1	RunningTime	-1	Rank	-1	Lap	0	Points	0.00
Time	1	RunningTime	-1	Rank	-1	Lap	0	Points	0.00
Time	1	RunningTime	-1	Rank	-1	Lap	0	Points	0.00
Time	1	RunningTime	-1	Rank	-1	Lap	0	Points	0.00
Time	1	RunningTime	-1	Rank	-1	Lap	0	Points	0.00
Time	1	RunningTime	-1	Rank	-1	Lap	0	Points	0.00
Time	1	RunningTime	-1	Rank	-1	Lap	0	Points	0.00
Time	1	RunningTime	-1	Rank	-1	Lap	0	Points	0.00
Time	1	RunningTime	-1	Rank	-1	Lap	0	Points	0.00
Time	1	RunningTime	-1	Rank	-1	Lap	0	Points	0.00
Time	1	RunningTime	-1	Rank	-1	Lap	0	Points	0.00
Time	1	RunningTime	-1	Rank	-1	Lap	0	Points	0.00
Time	1	RunningTime	-1	Rank	-1	Lap	0	Points	0.00
Time	1	RunningTime	-1	Rank	-1	Lap	0	Points	0.00
Time	1	RunningTime	-1	Rank	-1	Lap	0	Points	0.00
Time	1	RunningTime	-1	Rank	-1	Lap	0	Points	0.00
Time	1	RunningTime	-1	Rank	-1	Lap	0	Points	0.00
Time	1	RunningTime	-1	Rank	-1	Lap	0	Points	0.00
Time	1	RunningTime	-1	Rank	-1	Lap	0	Points	0.00
Time	1	RunningTime	-1	Rank	-1	Lap	0	Points	0.00
Time	1	RunningTime	-1	Rank	-1	Lap	0	Points	0.00
Time	1	RunningTime	-1	Rank	-1	Lap	0	Points	0.00
Time	1	RunningTime	-1	Rank	-1	Lap	0	Points	0.00
Time	1	RunningTime	-1	Rank	-1	Lap	0	Points	0.00
Layout	RankOrientedMeet	MeetName	ПЕРВЕНСТВО ПЕНЗЕНСКОЙ ОБЛАСТИ ПО ПЛАВАНИЮ СРЕДИ ЮНОШЕЙ И ДЕВУШЕК
Meet	City	Пенза
Time	1	RunningTime	726672	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	727772	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	728872	Rank	-1	Lap	2	Points	0.00
Time	5	LaneTime	727810	Rank	2	Lap	2	Points	0.00
Time	1	RunningTime	729972	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	731072	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	732172	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	733272	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	734372	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	735472	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	736572	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	737672	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	738772	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	739872	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	740972	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	742072	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	743072	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	744172	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	745272	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	746372	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	747472	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	748572	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	749672	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	750772	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	751872	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	752972	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	754072	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	755172	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	756272	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	757372	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	758472	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	759572	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	760572	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	761672	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	762772	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	763872	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	764972	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	766072	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	767172	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	768272	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	769372	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	770472	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	771572	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	772672	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	773772	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	774872	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	775972	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	777072	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	778072	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	779172	Rank	-1	Lap	2	Points	0.00
Time	6	LaneTime	778243	Rank	3	Lap	2	Points	0.00
Time	1	RunningTime	780272	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	781372	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	782472	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	783572	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	784672	Rank	-1	Lap	2	Points	0.00
Time	2	LaneTime	783044	Rank	4	Lap	2	Points	0.00
Time	1	RunningTime	785772	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	786872	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	787972	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	789072	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	790172	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	791272	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	792372	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	793472	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	794572	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	795572	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	796672	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	797772	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	798872	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	799972	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	801072	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	802172	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	803272	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	804372	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	805472	Rank	-1	Lap	2	Points	0.00
Time	3	LaneTime	804319	Rank	5	Lap	2	Points	0.00
Time	1	RunningTime	806572	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	807672	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	808772	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	809872	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	810972	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	812072	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	813072	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	814172	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	815272	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	816372	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	817472	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	818572	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	819672	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	820772	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	821872	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	822972	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	824072	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	825172	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	826272	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	827372	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	828472	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	829572	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	830572	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	831672	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	832772	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	834072	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	834972	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	836072	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	837172	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	838272	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	839372	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	840472	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	841572	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	842672	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	843772	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	845172	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	845972	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	847072	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	848072	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	849172	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	850272	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	851372	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	852472	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	853572	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	854672	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	855772	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	856872	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	857972	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	859072	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	860172	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	861272	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	862372	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	863472	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	864572	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	865572	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	866672	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	867772	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	868872	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	869972	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	871072	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	872172	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	873272	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	874372	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	875472	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	876572	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	877672	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	878772	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	879872	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	880972	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	882072	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	883072	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	884172	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	885272	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	886372	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	887472	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	888572	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	889672	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	890772	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	891872	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	892972	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	894072	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	895172	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	896272	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	897372	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	898472	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	899572	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	900572	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	901672	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	902772	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	903872	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	904972	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	906072	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	907172	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	908272	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	909372	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	910472	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	911572	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	912672	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	913772	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	914872	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	915972	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	917072	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	918072	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	919172	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	920272	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	921372	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	922472	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	923572	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	924672	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	925772	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	926872	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	927972	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	929072	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	930172	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	931272	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	932372	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	933472	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	934572	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	935572	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	936672	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	937772	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	938872	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	939972	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	941072	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	942172	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	943272	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	944372	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	945472	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	946572	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	947672	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	948772	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	949872	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	950972	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	952072	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	953072	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	954172	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	955272	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	956372	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	957472	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	958572	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	959672	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	960772	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	961872	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	962972	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	964072	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	965172	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	966272	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	967372	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	968472	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	969572	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	970572	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	971672	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	972772	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	973872	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	974972	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	976072	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	977172	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	978272	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	979372	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	980472	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	981572	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	982672	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	983772	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	984872	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	985972	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	987072	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	988072	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	989172	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	990272	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	991372	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	992472	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	993572	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	994672	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	995772	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	996672	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	997772	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	998872	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	999972	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1001072	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1002172	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1003272	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1004372	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1005372	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1006472	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1007572	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1008672	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1009772	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1010872	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1011972	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1013072	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1014172	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1015272	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1016372	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1017472	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1018572	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1019672	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1020772	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1021872	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1022872	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1023972	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1025072	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1026172	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1027272	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1028372	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1029472	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1030572	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1031672	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1032772	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1033872	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1034972	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1036072	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1037172	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1038272	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1039372	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1040372	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1041472	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1042572	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1043672	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1044772	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1045872	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1047172	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1048272	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1049372	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1050472	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1051572	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1052672	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1053772	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1054872	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1055972	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1057072	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1058072	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1059172	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1060272	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1061372	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1062472	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1063572	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1064672	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1065772	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1066872	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1067972	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1069072	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1070172	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1071272	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1072372	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1073472	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1074572	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1075572	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1076672	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1077772	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1078872	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1079972	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1081072	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1082172	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1083272	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1084372	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1085472	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1086572	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1087672	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1088772	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1089872	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1090972	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1092072	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1093072	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1094172	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1095272	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1096372	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1097272	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1098372	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1099472	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1100572	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1101672	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1102772	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1103872	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1104972	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1106072	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1107172	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1108272	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1109372	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1110372	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1111472	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1112572	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1113672	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1114772	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1115872	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1116972	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1118072	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1119172	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1120272	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1121372	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	1122472	Rank	-1	Lap	2	Points	0.00
